,6,7,8,9,10
0,306.87139892578125,212.36309814453125,207.60000610351562,95.4356689453125,84.91555786132812
1,201.99948120117188,206.55343627929688,97.60195922851562,153.468017578125,147.02215576171875
2,165.2483367919922,112.1571044921875,109.3104248046875,123.622314453125,109.03863525390625
3,302.0294189453125,210.15640258789062,111.84202575683594,131.19601440429688,118.5750732421875
4,463.4588317871094,307.54669189453125,292.8585205078125,160.93768310546875,189.58953857421875
5,202.15927124023438,205.10430908203125,210.484130859375,155.85089111328125,123.7099609375
6,155.09669494628906,153.31494140625,128.50027465820312,93.9141845703125,133.14447021484375
7,207.9512939453125,209.8785400390625,208.25677490234375,203.2869873046875,207.00421142578125
8,497.9447937011719,170.36141967773438,369.47308349609375,188.8453826904297,191.06280517578125
9,284.4768981933594,101.5281753540039,68.14773559570312,90.16384887695312,94.38436889648438
