,6,7,8,9,10
0,8.804738998413086,9.555213928222656,9.445365905761719,8.921306610107422,8.216136932373047
1,7.267158508300781,4.3489155769348145,4.533571243286133,4.967540740966797,4.515185356140137
2,6.124723434448242,7.4974565505981445,8.14372730255127,4.314970016479492,4.14610481262207
3,6.199505805969238,6.984768867492676,7.071586608886719,7.062995910644531,7.048471450805664
4,6.494176864624023,6.957115173339844,7.807950973510742,9.56403923034668,10.440807342529297
5,4.962514877319336,4.14879035949707,4.262554168701172,4.1064453125,5.142852783203125
6,8.197690963745117,8.738767623901367,8.171187400817871,6.174416542053223,6.009006500244141
7,10.045443534851074,7.718728065490723,7.618477821350098,5.998570919036865,6.226794242858887
8,12.275129318237305,5.437124252319336,5.634725570678711,6.563320159912109,6.780237197875977
9,15.556108474731445,14.230754852294922,14.806913375854492,14.43193244934082,3.0427989959716797
