,5,6,8,10,11
0,521.5557861328125,7.523243427276611,7.195418357849121,4.158780097961426,6.369317531585693
1,39.68169021606445,17.601957321166992,18.93799591064453,6.947498321533203,9.574150085449219
2,39.78083038330078,17.652360916137695,18.913545608520508,6.964264392852783,9.572962760925293
3,15.604443550109863,402.27239990234375,7.764408588409424,6.959773063659668,9.584733009338379
4,522.6314697265625,7.4206624031066895,7.21351957321167,4.152056694030762,6.363090515136719
5,38.255836486816406,19.218788146972656,21.921361923217773,4.146292686462402,6.3747382164001465
6,521.7576904296875,7.3965911865234375,7.126644611358643,4.156753063201904,6.3638916015625
7,38.3557243347168,19.201692581176758,21.967018127441406,4.153728485107422,6.370034694671631
8,34.83351516723633,403.91949462890625,7.761114597320557,6.403318405151367,9.57083797454834
9,34.74462127685547,402.91558837890625,7.8028564453125,7.004209518432617,9.52995777130127
