,6,7,8,9,10
0,60.135005950927734,55.86275863647461,23.946094512939453,21.004596710205078,27.850597381591797
1,23.062400817871094,36.33547592163086,35.092796325683594,33.97157669067383,29.364721298217773
2,46.913761138916016,56.07323455810547,55.42999267578125,54.98101806640625,53.086631774902344
3,65.09205627441406,65.37300109863281,63.998779296875,48.57610321044922,48.07624816894531
4,31.30615997314453,22.085613250732422,16.972064971923828,17.15822982788086,19.288490295410156
5,55.3405876159668,57.42885971069336,57.145416259765625,57.29584503173828,47.06116485595703
6,66.59211730957031,64.44822692871094,46.471431732177734,46.596561431884766,51.74754333496094
7,57.351478576660156,59.485435485839844,59.130828857421875,56.34234619140625,30.79840087890625
8,26.722251892089844,24.664024353027344,25.156356811523438,25.055500030517578,21.165287017822266
9,20.596031188964844,21.651325225830078,21.576248168945312,19.621078491210938,13.352771759033203
