,4,6,7,9,10
0,24.99272918701172,21.2298526763916,3.0365138053894043,4.354788780212402,3.0829458236694336
1,48.85869598388672,3.813687324523926,4.016491413116455,1.1556626558303833,0.6581488251686096
2,48.674583435058594,3.7570745944976807,4.004303455352783,1.157075047492981,0.6623274087905884
3,20.60028648376465,2.898301124572754,18.47616958618164,1.1577153205871582,0.6548982262611389
4,24.995546340942383,21.231142044067383,3.0171501636505127,4.353540420532227,3.0736072063446045
5,14.872547149658203,4.121150016784668,2.9294378757476807,4.357728004455566,3.0864741802215576
6,24.994192123413086,21.238344192504883,3.0355658531188965,4.367524147033691,3.0797231197357178
7,14.870828628540039,4.119709014892578,2.9375739097595215,4.353856563568115,3.098839282989502
8,21.59186363220215,2.9123342037200928,18.529956817626953,1.1576734781265259,0.6551045775413513
9,21.355653762817383,2.901512384414673,18.618383407592773,1.1547492742538452,0.6458802819252014
