,4,6,7,9,10
0,11.013368606567383,4.951940536499023,5.765405654907227,5.9591827392578125,5.856958389282227
1,12.736600875854492,3.176145553588867,3.2056374549865723,2.655252456665039,2.732938766479492
2,12.648634910583496,3.1613616943359375,3.203442096710205,2.6528282165527344,2.7364273071289062
3,2.953836441040039,5.624248504638672,2.6661109924316406,2.6520214080810547,2.7376060485839844
4,11.369121551513672,4.841203689575195,5.761445999145508,5.966064453125,5.859678268432617
5,6.311038970947266,2.0232925415039062,6.328622817993164,5.964380264282227,5.855083465576172
6,11.347335815429688,4.938457489013672,5.768829345703125,5.968074798583984,5.85938835144043
7,6.27446174621582,2.040760040283203,6.326469421386719,5.967536926269531,5.857667922973633
8,11.460362434387207,5.633935928344727,2.6692276000976562,2.654470443725586,2.7354202270507812
9,11.487167358398438,5.628574371337891,2.678537368774414,2.653778076171875,2.7376575469970703
