,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0,16.48999999996903,5.3100000000227965,10.609999999999786,21.009999999961337,33.22000000000713,34.2200000000048,38.35000000002253,50.55999999996175,39.51000000000704,52.63999999996827,54.56999999999823,62.74000000004776,73.34999999997649,78.78000000001606,99.51000000000931,88.089999999994,82.48999999999285,88.10999999997904,87.46000000002141,93.32000000000562,83.67999999997267,120.84000000001538,108.01999999998202,93.39000000000652,115.59999999999349,111.09999999998621,108.4900000000033,104.86000000000217,83.92000000000621,91.66000000000452,86.83999999995251,87.25999999999345,81.31999999999806,73.97000000000986,71.63000000002029,84.96000000000947,57.79999999997898,59.63000000001273,55.08999999999986,44.08999999998997,39.579999999972415,35.530000000001394,33.68000000001814,15.38000000003592,15.430000000016264,16.109999999969205,14.350000000007412,-8.169999999978472,-3.8800000000094315,-11.76000000000954,-7.019999999968718,-9.770000000024481,-3.5799999999852616,4.53999999997734,3.929999999989775,12.399999999992417,13.099999999965917,14.419999999972788,24.24000000001314,33.74000000000876,38.30000000000666,43.33000000002585,61.47000000002123,58.409999999966544,63.329999999979236,77.08000000000936,89.47000000002703,74.07999999998083,100.30999999997903,185.6700000000444,123.14999999997411,107.5999999999766,130.929999999978,131.20000000000687,134.77999999999213,95.35999999997102,125.2099999999956,169.43000000001263,127.29999999997688,143.6000000000348,142.43999999997925,111.86999999999614,125.21000000003113,90.09999999999962,106.37000000002672,96.66000000002839,86.77999999996189,77.94000000000523,67.87000000002763,60.739999999981364,57.63999999999214,39.62000000001353,36.09999999998337,20.35999999996818,16.420000000003654,21.750000000011482,12.140000000009366,6.179999999993413,1.010000000007949,10.009999999986974,-1.9799999999747797,-11.070000000010793,-19.62999999999937,-6.419999999991433,-0.7499999999538431,-4.519999999992308,10.040000000017812,19.30999999999017,17.449999999996635,12.730000000047426,23.28000000002106,28.440000000031773,30.1600000000235,50.62999999999818,52.7800000000056,49.75999999999203,49.080000000003565,62.350000000002126,165.6200000000041,218.12999999998084,120.56000000001177,206.59999999999457,458.4200000000038,140.53000000000537,95.02999999998707,177.90000000001527,197.51999999996883,198.54999999999734,179.49999999999022,246.19999999998754,265.21999999999935,119.16999999996847,75.35000000000736,65.57999999998287,60.43000000001797,62.69000000003189,44.35000000000855,44.240000000002055,45.929999999962945,20.370000000013988,21.330000000006066,16.54999999999518,20.179999999996312,8.580000000009136,8.239999999943848,10.760000000011871,5.570000000005848,-0.5100000000268778,-0.18000000000739647,-3.700000000037562,-6.839999999996849,4.7599999999903275,-8.149999999957913,-9.149999999955583,-3.2899999999713714,-4.53999999997734,4.689999999989425,16.340000000028,7.129999999975212,7.760000000018863,20.9700000000268,33.50000000001074,36.33999999998139,34.49000000003366,35.40000000000987,44.709999999987815,55.490000000020245,70.61000000000206,73.81999999999778,86.72000000000679,85.4100000000102,96.95000000000675,96.8199999999797,114.99000000000592,111.61999999998784,124.12999999998675,129.54000000000576,111.55999999999722,145.94000000002438,281.880000000001,136.099999999999,100.80000000002087,109.90999999997086,145.19999999997424,119.76000000004206,88.84999999999366,92.59000000000128,76.78999999995995,75.50000000001944,64.16999999999007,66.17000000002093,56.33000000003108,52.599999999998204,44.929999999965275,31.719999999992865,38.49999999999909,21.84999999997217,13.180000000012626,10.529999999988604,9.660000000017988,-0.25999999998305157,-7.179999999991082,-10.070000000013124,-15.520000000002199,1.7700000000075988,-8.079999999992538,0.499999999945544,6.699999999995043,8.219999999994343,10.939999999948213,15.0199999999856,23.37999999998175,35.89999999999094,35.68999999998823,38.539999999969154,44.22000000005255,41.78000000003124,43.36999999999591,56.5899999999786,57.27999999997735,69.52000000001846,68.6099999999712,80.55000000002366,76.63000000000864,79.36999999998307,88.96000000000015,95.11000000003378,99.87999999999886,103.87999999998954,102.58000000000322,106.0799999999773,119.78999999996631,106.3299999999856,101.08000000002448,99.65999999998587,96.27000000001829,85.76999999998947,78.7599999999955,80.72999999996,72.28000000001344,81.22000000000185,71.44000000000261,64.50000000000955,67.1599999999728,53.02000000000362,42.07999999998435,41.930000000007794,29.930000000000234,29.32999999998742,19.67000000000496,20.340000000018676,14.71999999996143,1.8000000000029104,0.4700000000212867,-12.839999999982865
