Time	Dis1	Dis2	Dis3	Dis4	Dis5	Dis6	Dis7	Acc7
123.57	-0.00375	-0.01125	0.00125	-0.0025	-0.00375	-0.0025	-0.005	5.25E-4
123.58	-0.0025	-0.00625	0.00375	0.00375	0.00375	0.0025	0	4.59375E-4
123.59	-0.00125	-0.0075	0.00375	-0.0025	-0.00375	-0.00375	-0.00375	-1.3125E-4
123.6	-0.0025	-0.0075	0.00125	0.00125	-0.00375	0.0025	-0.0025	-1.96875E-4
123.61	-0.00125	-0.00625	0.00375	0	0.00125	0.00125	-0.00375	1.084202E-19
123.62	-0.00125	-0.01125	0.00125	-0.0025	-0.0075	-0.0025	-0.005	-3.9375E-4
123.63	-0.005	-0.0075	0.00125	-0.0025	-0.00125	-0.0025	-0.0025	2.625E-4
123.64	-0.00125	-0.005	0.00125	0	0.00375	0	-0.00125	5.90625E-4
123.65	-0.00625	-0.0075	0.00125	-0.00125	-0.00375	0.00125	-0.0025	-1.96875E-4
123.66	-0.0025	-0.0075	0.00125	-0.0025	-0.00375	0	-0.00375	1.3125E-4
123.67	-0.00125	-0.005	0.00375	0.0025	-0.0025	-0.0025	0	1.3125E-4
123.68	0	-0.0025	0.005	0.00375	-0.00125	0.0025	-0.0025	-3.9375E-4
123.69	0.00125	0.00125	0.00875	0.005	0.005	0.0025	0.005	3.28125E-4
123.7	0.00125	-0.00125	0.00375	0.00125	0.00375	0.0025	0	1.96875E-4
123.71	0	-0.00125	0.01125	0.01	0.00375	0.00625	0.0025	1.3125E-4
123.72	0.0025	-0.00125	0.0075	0.00375	0.00125	0.0025	0.00125	3.9375E-4
123.73	0.00125	-0.00625	0.005	0.0025	0.005	0.00125	0.00125	3.28125E-4
123.74	0.00125	-0.00125	0.00875	0.00375	0.0075	0.005	0.0025	2.625E-4
123.75	0	-0.00125	0.00625	0.00375	0.00375	-0.00125	0.00125	-6.5625E-5
123.76	0.00125	-0.005	0.00625	0.00125	0.0025	0.00375	0.0025	-6.5625E-5
123.77	0	-0.005	0.005	0.0025	0.0025	0.0025	0.00375	-6.5625E-5
123.78	-0.00375	-0.005	0.00125	0.0025	-0.00125	-0.00375	-0.00125	1.96875E-4
123.79	-0.00125	-0.00125	0.00375	0	0.0025	0.00125	0	-6.5625E-5
123.8	-0.0025	-0.0075	0.005	0.00125	0.0025	0.00125	-0.00125	-1.3125E-4
123.81	-0.0025	-0.00375	0.005	0.0025	0	0.0025	0	-6.5625E-5
123.82	-0.00375	-0.00375	0.00375	0.00375	0.0075	0.0025	0.0025	1.96875E-4
123.83	-0.005	-0.00625	0.00375	-0.00125	0	-0.00125	-0.00375	-3.28125E-4
123.84	-0.005	-0.0075	0.00375	0	-0.0025	0	-0.0075	-1.3125E-4
123.85	0.00125	0	0.00625	0.00375	0.005	0.00375	0.00125	-1.3125E-4
123.86	-0.00125	-0.00375	0.005	0.0025	-0.00125	0.00125	0	3.9375E-4
123.87	0.00125	-0.0025	0.005	0.00625	0.00375	0.00625	-0.00125	1.084202E-19
123.88	0.00125	-0.00125	0.0075	0.005	0.00625	0.00375	0.005	5.90625E-4
123.89	-0.00625	-0.00375	0.00125	-0.0025	0	0	0	7.21875E-4
123.9	-0.0025	-0.005	0.00375	0.00125	0.00125	0.00125	0.005	-1.96875E-4
123.91	-0.00375	-0.00625	0.00375	0.00125	0.00375	0	-0.00125	1.96875E-4
123.92	0	-0.00125	0.005	0.005	0.00375	0.00625	0.00125	-3.28125E-4
123.93	0	0	0.00625	0.00125	0.0025	0.0025	0.0025	2.625E-4
123.94	-0.00375	-0.005	0.0025	-0.00375	0	-0.0025	-0.00125	6.5625E-5
123.95	-0.0025	-0.00625	0.00375	0	0.00125	0	-0.0025	-3.9375E-4
123.96	0	0.00125	0.00625	0.00125	-0.00125	0.00375	0.00375	3.9375E-4
123.97	-0.00125	-0.00625	0.00125	-0.0025	-0.00125	-0.00125	-0.00375	-1.3125E-4
123.98	-0.00375	-0.01	0.00375	-0.00375	-0.00375	0	-0.00125	-6.5625E-5
123.99	0.0025	-0.0025	0.005	0.00125	0.005	0.0025	0.0025	7.21875E-4
124	-0.0075	-0.005	0.005	-0.00125	-0.0025	0.00125	-0.00125	1.084202E-19
124.01	-0.00625	-0.0075	0.00125	0	-0.0025	-0.0025	0	-6.5625E-5
124.02	0	0	0.00625	0	-0.0025	0.00125	0.00125	3.28125E-4
124.03	-0.0025	-0.00125	-0.00125	0.00125	0.0025	-0.00125	0	-1.96875E-4
124.04	-0.0025	-0.005	0.00375	-0.00125	0.00125	0.0025	-0.00375	-3.9375E-4
124.05	-0.005	-0.0125	-0.0025	-0.00375	-0.00375	-0.005	-0.0025	-4.59375E-4
124.06	0	-0.0025	0.00375	-0.00125	0	-0.00125	-0.0025	-5.90625E-4
124.07	-0.00375	-0.005	0.005	0	-0.00125	0	-0.00125	-1.3125E-4
124.08	-0.00125	-0.00625	0.005	0	0	-0.0025	-0.005	1.96875E-4
124.09	0.00125	-0.0025	0.00625	0.00375	0.0025	0.00125	0.00125	2.625E-4
124.1	-0.0025	-0.0075	0.00125	-0.00125	-0.0025	-0.0025	-0.00375	-6.5625E-5
124.11	-0.005	-0.01125	0.00125	0	0.00125	-0.00125	-0.00125	-1.96875E-4
124.12	-0.00375	-0.00875	0.00125	-0.00125	0	0	-0.00375	-2.625E-4
124.13	-0.00125	0	0.0075	0.00375	0.005	0.00625	0.00375	1.3125E-4
124.14	0.00625	-0.0025	0.01	0.0075	0.00375	0.0025	0.0025	4.59375E-4
124.15	0.00125	-0.00625	0.00375	0.00125	0.00125	0.00125	-0.0025	-1.96875E-4
124.16	0	-0.00625	0.005	0.0025	0.0025	0.0025	0	6.5625E-4
124.17	-0.005	-0.00375	0.00125	-0.00375	0	0.00125	-0.00125	3.28125E-4
124.18	-0.00375	-0.005	0.00125	-0.00375	-0.00125	-0.00125	-0.005	4.59375E-4
124.19	0.00125	-0.0025	0.005	0.005	0.0025	0.00125	0.00125	4.59375E-4
124.2	-0.00375	-0.005	0.00375	0.0025	-0.00125	0	0.00125	1.3125E-4
124.21	0.00125	-0.0025	0.00875	0.00625	0.005	0.00375	0.0025	5.25E-4
124.22	-0.0075	-0.00875	0.00375	-0.00375	0.00125	-0.00125	0	6.5625E-5
124.23	0.005	-0.00125	0.0075	0.0025	0.00625	0.0025	-0.0025	6.5625E-5
124.24	-0.00375	0.00125	0.00625	0.0025	0.005	0.00125	-0.0025	6.5625E-5
124.25	-0.00625	-0.0075	0.0025	-0.00125	0.00375	0	0	-1.96875E-4
124.26	-0.00125	-0.005	0	0.00125	0.00125	-0.00125	-0.00375	1.084202E-19
124.27	-0.0025	-0.0075	0.005	0	-0.00375	-0.005	-0.0025	6.5625E-4
124.28	-0.0025	-0.0025	0.00375	0.00125	0.00625	0	-0.00125	-6.5625E-5
124.29	-0.00125	-0.005	0.00375	0.005	-0.00125	0.005	0	-2.625E-4
124.3	-0.005	-0.01	0.0025	-0.005	0	0	-0.0025	4.59375E-4
124.31	0.00125	-0.00125	0.00375	0.005	0.00375	0.0025	0.00125	3.9375E-4
124.32	-0.00125	-0.00125	0.005	0.005	0.00125	0	-0.0025	-1.96875E-4
124.33	-0.0025	-0.0025	0.0075	0.0025	0.00125	0	-0.00125	-1.3125E-4
124.34	-0.00375	-0.0075	0	-0.0025	-0.0025	-0.00375	-0.0025	-6.5625E-5
124.35	-0.00125	-0.00625	0.005	0	-0.0025	0	-0.00375	4.59375E-4
124.36	0	-0.00625	0.0025	-0.00125	-0.005	-0.0025	-0.00375	-5.25E-4
124.37	0	-0.0025	0.00625	0.00375	0	0.00125	0	6.5625E-4
124.38	-0.00125	-0.0075	0.00125	0	-0.00375	0	-0.00125	-3.9375E-4
124.39	0	0	0.005	0.0025	0.0025	0.00375	-0.00125	-1.96875E-4
124.4	-0.00125	-0.005	0	-0.0025	0.005	-0.0025	-0.00125	4.59375E-4
124.41	-0.0025	-0.005	0.00125	-0.00125	0.005	0	0.00125	6.5625E-5
124.42	0.0025	0.00125	0.00625	0.0025	0.00375	0.0025	-0.00125	1.084202E-19
124.43	-0.00125	-0.0025	0.005	0.0025	0.00375	0.00125	0.00125	3.9375E-4
124.44	-0.00125	-0.01	0.0025	0	-0.00125	0.00375	-0.00375	-1.3125E-4
124.45	0.00125	0	0.01125	0.0025	0	0.0025	-0.0025	6.5625E-5
124.46	0.00125	-0.0025	0.00875	0.00625	0.00375	0.0025	0	1.3125E-4
124.47	0.00125	-0.0025	0.005	0.00375	0.00125	0.00125	0	3.28125E-4
124.48	-0.00875	-0.0125	0.00125	-0.0025	-0.00125	-0.00375	-0.005	-5.25E-4
124.49	-0.00125	-0.00625	0.00375	0.0025	-0.00375	-0.00125	-0.0075	1.3125E-4
124.5	0.0025	-0.00875	0.0025	0.00125	-0.00125	-0.00375	-0.005	5.90625E-4
124.51	0.00375	-0.0025	0.00875	0.005	0.005	0.00625	0.00125	3.28125E-4
124.52	0.00125	-0.005	0.005	0.0025	0.0025	-0.00375	0.00125	6.5625E-5
124.53	-0.00125	-0.0075	0.0025	0.00125	0.0025	0	-0.00375	-4.59375E-4
124.54	0.005	-0.00375	0.00375	0.00125	0.00125	-0.00375	-0.00125	6.5625E-5
124.55	0.00125	-0.0025	0.0025	0.005	0.005	0.0025	0.0025	-1.3125E-4
124.56	0	-0.005	0.00625	0.00375	-0.00125	0.00125	0	4.59375E-4
124.57	-0.00375	0	0.0025	0.0025	0.00375	0.0025	0.00125	1.96875E-4
124.58	-0.00125	-0.005	0.00375	0.00125	0	0.00125	-0.00375	-6.5625E-5
124.59	0	0.00125	0.01125	0.00375	0.00375	0.0025	0.00125	1.96875E-4
124.6	-0.0025	-0.0075	0.00125	-0.0025	0	0.0025	-0.00375	3.28125E-4
124.61	-0.00125	-0.00625	0.00125	0.0025	0.00125	0	-0.0025	6.5625E-5
124.62	0	-0.005	0.00375	0.0025	-0.00125	-0.00375	-0.0075	-6.5625E-5
124.63	0.00125	0.00375	0.01	0.0075	0.00375	0.0025	0.00125	6.5625E-5
124.64	-0.00625	-0.0075	0.0025	0.00125	-0.00125	0.00125	-0.005	-3.9375E-4
124.65	0.00375	-0.0025	0.0075	0.0025	0.0025	0.00625	0.0025	4.59375E-4
124.66	0	-0.00125	0.00625	0.00375	0.00125	0	0.0025	1.96875E-4
124.67	-0.0025	-0.00625	0.00625	-0.00125	0.0025	-0.00125	-0.00125	-1.3125E-4
124.68	-0.00125	0	0.00375	0.0025	0.0025	0.00375	-0.00125	7.21875E-4
124.69	0	-0.00375	0.00625	0.00375	0.00625	0.00375	0.00625	-6.5625E-5
124.7	-0.00375	-0.00375	-0.0025	-0.0025	-0.00375	-0.0025	-0.00125	-3.9375E-4
124.71	0	-0.00625	0.005	-0.00125	0.00125	0	-0.00125	4.59375E-4
124.72	-0.00125	-0.00375	0.00625	0.0025	0.005	0.005	0.0025	-6.5625E-5
124.73	-0.00125	-0.00375	0.00875	0.00125	0.00375	0.00375	0.00125	-1.3125E-4
124.74	0.00125	-0.00625	0.005	0.00125	0.005	0	0.00125	5.25E-4
124.75	-0.0025	-0.0075	0.00375	0	-0.00125	-0.00125	0.00125	-1.3125E-4
124.76	-0.0025	-0.0025	0.00125	0.00125	0.00125	0.0025	-0.00125	1.084202E-19
124.77	-0.00625	-0.0025	0.00625	-0.0025	0	0.00375	-0.005	-2.625E-4
124.78	-0.00375	-0.005	0.00625	0.005	0.00375	-0.00125	0.0025	-5.25E-4
124.79	0.00125	-0.00125	0.00625	0.005	0.00375	0.0025	0.00125	4.59375E-4
124.8	0	-0.0025	0.00375	0.00125	0	0.00125	0.00125	-6.5625E-5
124.81	0	-0.00125	0.00375	0.0025	0	0.0025	0.005	-1.3125E-4
124.82	0	-0.00375	0.00125	0	0.00125	0.0025	0	3.9375E-4
124.83	-0.0025	-0.00625	0.0025	0	0.00125	0.00375	-0.00125	1.084202E-19
124.84	0.00125	-0.0025	0.005	-0.00125	0.00125	0.00375	0	2.625E-4
124.85	-0.00375	-0.00375	0	0	0.00125	-0.0025	-0.00125	6.5625E-5
124.86	0.00125	-0.0025	0.0075	0.005	0.0075	0.0025	0.0025	3.9375E-4
124.87	-0.005	-0.005	0.00125	-0.0025	0	-0.00125	-0.00125	-4.59375E-4
124.88	0.00375	0.00125	0.005	0.00625	0.005	0	0.0025	5.25E-4
124.89	0	-0.00375	0.00625	0.00375	0.0075	0.00625	0.00125	2.625E-4
124.9	0.00125	-0.00375	0.0025	0.0025	0.00125	0.00125	0	1.96875E-4
124.91	0.00375	-0.0025	0.00625	0.005	0.00375	0.00375	0.00125	1.96875E-4
124.92	0	-0.00625	0.0025	0	0.00375	-0.00125	0	6.5625E-5
124.93	-0.005	-0.005	0.0025	0.00125	0.00125	-0.0025	0	-6.5625E-5
124.94	-0.00625	-0.0025	0.00375	-0.0025	0.00125	-0.00125	0	-3.28125E-4
124.95	-0.00125	-0.0025	0.00625	0.005	-0.0025	0.0025	0.0025	-1.3125E-4
124.96	0.00125	0.00125	0.005	0.0025	0.0025	0.0025	-0.0025	-1.3125E-4
124.97	0.0025	0.00125	0.005	0.00625	0.00125	0.00375	0.00625	-2.625E-4
124.98	-0.0025	-0.00375	-0.00125	-0.00125	-0.0025	0.0025	-0.00125	1.084202E-19
124.99	-0.00125	0.00125	0.00375	0.0025	-0.00125	0	-0.0025	1.96875E-4
125	0.00375	0	0.005	0.00375	0.0025	0.00375	0.00125	-1.3125E-4
125.01	0	-0.0025	0.00625	0.00375	0.00125	-0.0025	0	2.625E-4
125.02	0	-0.00375	0.0025	0.0025	0.0025	0	-0.0025	1.084202E-19
125.03	0.00375	0.00125	0.0075	0.005	0.00375	0.00375	0.005	-2.625E-4
125.04	0	-0.00375	0.00375	0	0.00125	0	0.0025	6.5625E-5
125.05	0.00375	0.00625	0.005	0.0075	0.00625	0.00375	0.00625	3.9375E-4
125.06	0	-0.00125	0.0025	0.005	0.0025	0.0025	0	-1.3125E-4
125.07	0.0025	-0.00125	0.005	0.00375	0.00375	0	0.0025	1.96875E-4
125.08	0	-0.00125	0.00625	0.005	0.005	0.00125	-0.00375	1.96875E-4
125.09	-0.00375	-0.00375	0.00125	0.00125	-0.00125	0.00375	0.00125	6.5625E-5
125.1	0.00125	-0.00125	0.00125	0.0025	-0.00125	0	-0.00375	-3.9375E-4
125.11	0	-0.0025	0.00375	0.0025	0.00125	0.00125	-0.0025	1.96875E-4
125.12	0.005	0	0.0075	0.00625	0.00375	0.0025	0.005	-3.28125E-4
125.13	0	-0.00125	0.00375	0.00375	0.0025	0.0025	-0.00125	2.625E-4
125.14	-0.00125	-0.00375	0.005	0.0025	0.0025	0	0.00125	-1.3125E-4
125.15	-0.0075	-0.0025	0.00375	0.005	0	0	-0.0025	-2.625E-4
125.16	0.0025	0.00125	0.00875	0.00625	0.0025	0.005	0.00125	3.9375E-4
125.17	0	-0.00125	0	0.00625	0.00125	0.00125	0.00125	5.25E-4
125.18	0.00125	-0.00125	0.00375	0	0.00125	0.0025	0	3.9375E-4
125.19	-0.00125	-0.0025	0.00375	0.00375	0.0025	0.0025	-0.00125	1.084202E-19
125.2	-0.0025	-0.00625	0.00125	0.00375	0	0.0025	-0.0025	6.5625E-5
125.21	0.0025	-0.0025	0.00625	0.005	0	0.0025	-0.00125	-3.28125E-4
125.22	0.00125	-0.0025	0.00625	0.00375	0.00375	0.0025	0.0025	5.25E-4
125.23	0	0.0025	0.005	0.005	0.00125	0.00125	0	1.3125E-4
125.24	0	-0.00125	0.005	0.00375	0.0025	0.0025	0.00125	1.084202E-19
125.25	0	-0.00125	0.00625	0.00375	0.00625	0.0025	0.0025	1.3125E-4
125.26	0	-0.00125	0.005	0.00375	0.00125	0.0025	0.00125	6.5625E-5
125.27	0.0025	-0.00375	0.00625	0.00375	0	0.0025	0.00125	1.3125E-4
125.28	-0.00125	0.0025	0.0025	0.0025	0.00375	0.0025	0.00375	5.90625E-4
125.29	-0.00125	-0.005	0.00375	0.00125	0.00375	0.00375	0.00125	1.084202E-19
125.3	0.00125	-0.00375	0.00625	0	0.00375	0.00375	0.00375	1.084202E-19
125.31	-0.00375	-0.00625	0	0	-0.0025	0	0.00125	1.084202E-19
125.32	-0.0025	-0.005	0.00375	0	0.00375	0	-0.0025	1.084202E-19
125.33	-0.00125	-0.00875	0	0	0.00125	0.0025	-0.00375	-2.625E-4
125.34	-0.00375	-0.005	0	-0.00125	-0.00375	0.00125	0	-6.5625E-5
125.35	0.00125	-0.00375	0.00875	0.00375	0.00375	0.00375	0.0025	2.625E-4
125.36	0.00375	-0.00375	0.005	0.0025	0.00375	0.0025	0.005	3.28125E-4
125.37	0.00625	0	0.0075	0.00375	0.00375	0.0075	0.00625	-1.96875E-4
125.38	0.00125	0.0025	0.0075	0.01	0.00375	0.005	0.0025	3.9375E-4
125.39	-0.00125	-0.0025	-0.00125	-0.00125	0	0	-0.00125	2.625E-4
125.4	-0.0025	-0.0025	0.0025	0.0025	-0.00125	0	0	6.5625E-5
125.41	-0.0025	0	0.0025	0	0	0	0.00375	3.9375E-4
125.42	-0.0025	-0.005	0	0.00125	-0.00125	-0.0025	-0.0025	-1.96875E-4
125.43	-0.0025	-0.00375	0.00375	0	-0.00375	0	-0.00375	-5.90625E-4
125.44	0	-0.00125	0.005	0.005	0.00125	0.00375	-0.00125	3.28125E-4
125.45	0.00125	0	0.005	0.00375	0.00375	0.0025	0.00125	5.90625E-4
125.46	0	0.00125	0.005	0	0	0.00125	0.00125	4.59375E-4
125.47	0.00125	-0.0025	0.005	0.0025	0.00125	-0.00125	0	1.96875E-4
125.48	-0.00125	-0.005	0.00125	0	0.00125	-0.0025	0	1.084202E-19
125.49	0.0025	-0.005	0.00375	0.0025	0.0025	-0.00125	-0.00125	-1.96875E-4
125.5	-0.00375	-0.005	0.0025	-0.00125	-0.00125	0.00125	-0.00125	1.96875E-4
125.51	-0.00125	-0.00375	0.0025	0	0.00125	-0.00125	-0.0025	2.625E-4
125.52	0.00125	0	0.00375	0.00375	0.0025	0.00125	-0.00125	-1.3125E-4
125.53	0.005	0.0025	0.0075	0.0075	0.00375	0.0025	0	1.3125E-4
125.54	-0.00375	-0.00375	0.0025	-0.00125	-0.0025	0.0025	0.00125	4.59375E-4
125.55	-0.00125	-0.01	0.0025	-0.00125	-0.00125	-0.0025	-0.00625	3.9375E-4
125.56	0	-0.0025	0.005	0.00125	0.00125	-0.0025	0	6.5625E-5
125.57	-0.00125	-0.005	0.00375	0.0025	0.00125	0.00125	-0.00375	-1.3125E-4
125.58	0.00125	-0.0025	0.00125	0.0025	-0.00125	0.00125	-0.00375	3.28125E-4
125.59	0	-0.005	0.00125	0.00375	0.00125	0.00375	-0.00125	3.28125E-4
125.6	-0.0025	-0.0025	0.00375	0.00125	0	0.00125	-0.00125	1.3125E-4
125.61	-0.00375	-0.005	0.00375	0.00125	-0.00125	0.00375	-0.0025	3.28125E-4
125.62	0	-0.0025	0.00375	0.00625	-0.00125	0.00125	0.00125	9.84375E-4
125.63	0.0025	0	0.00875	0.0075	0.00625	0.00375	0.005	9.84375E-4
125.64	0	-0.0025	0.00625	0.00375	0.00375	0.0025	0.00375	1.96875E-4
125.65	0.0025	0.00125	0.00375	0.00625	0.00375	0.0025	0.005	3.9375E-4
125.66	0	-0.0025	0.00375	0.00375	0.0025	0.00125	0.0025	2.625E-4
125.67	0.00125	-0.00125	0.00625	0.00375	0	0.0025	-0.00125	1.084202E-19
125.68	0	0.0025	0.00625	0.0025	0.00375	0.00125	-0.0025	-1.3125E-4
125.69	0.00125	-0.0025	0.00375	0.00375	0	0.00125	0	1.96875E-4
125.7	0.00125	0.00125	0.005	0.0075	0.0025	0.00125	-0.00125	3.28125E-4
125.71	0.00375	0.00125	0.00375	0.00125	0.0025	0.00375	0.00375	-6.5625E-5
125.72	0	0.0025	0.0075	0.005	0.005	0.0025	0	2.625E-4
125.73	0.00375	0.00375	0.005	0.00625	0.0025	0.00375	0.0025	1.084202E-19
125.74	0.00125	0.00375	0.0075	0.005	0.005	0.005	0.00125	3.28125E-4
125.75	0.00125	-0.00125	0.00125	0.00125	-0.0025	-0.00125	-0.00125	-3.28125E-4
125.76	0.0025	-0.00125	0.005	0.00375	0.00375	0.00375	-0.00125	7.875E-4
125.77	0.00375	0.005	0.0075	0.01	0.005	0.005	0	5.25E-4
125.78	0.0025	0.00125	0.00875	0.00625	0	0.005	-0.00125	3.28125E-4
125.79	0.00125	0.0025	0.00625	0.0025	0.00125	0.00125	0.00125	-1.3125E-4
125.8	-0.0025	0.00125	0.0025	0.0025	0	0	-0.0025	-6.5625E-5
125.81	-0.00125	0	0.00625	0.00375	-0.00125	-0.00125	0.00125	1.3125E-4
125.82	0.00125	0.0025	0.005	0.005	0.00125	0.00375	0.00125	-6.5625E-5
125.83	0.00375	0.00375	0.01	0.005	0.00375	0.0025	0	3.28125E-4
125.84	-0.0025	-0.0025	0.00375	0.00375	0.0025	0.0025	-0.00125	-6.5625E-5
125.85	0.00375	-0.0025	0.005	0.00375	0.00125	0	0	6.5625E-5
125.86	-0.00625	-0.005	0.0025	-0.00125	0.0025	-0.005	-0.00125	1.084202E-19
125.87	-0.0025	-0.005	0	-0.00125	-0.00375	-0.00375	-0.00125	-3.28125E-4
125.88	-0.00375	-0.005	0.005	0.00125	-0.0025	-0.0025	-0.00375	-1.96875E-4
125.89	-0.00125	-0.00125	0.005	0.00375	0	0	0.0025	-6.5625E-5
125.9	0.00125	-0.00125	0.00375	0	0	0.0025	0.00125	1.3125E-4
125.91	0.0025	-0.0025	0.00125	0.00375	0.0025	0.00125	-0.00125	3.9375E-4
125.92	-0.00375	-0.00125	0.005	0.00375	0	0.00125	0	1.96875E-4
125.93	0.00125	0	0.00375	0.00375	0.00125	0.00375	0.005	6.5625E-5
125.94	-0.00125	-0.005	0.0025	0.00375	0.0025	0.00375	0.0025	1.084202E-19
125.95	-0.00625	-0.005	0.00375	0.00125	0	-0.00125	0	-3.28125E-4
125.96	-0.00125	-0.00625	0.0025	-0.00125	-0.00125	-0.00125	0	-3.28125E-4
125.97	-0.00125	-0.005	0.00375	-0.00125	-0.00125	-0.0025	-0.005	1.084202E-19
125.98	0	-0.00125	0.0025	0.00125	0.00375	0.00375	0	-2.625E-4
125.99	-0.0025	0.0025	0.00375	0.0075	0	0.00125	-0.00125	1.3125E-4
126	-0.0025	-0.00375	0.005	0.00125	0	0	-0.00125	1.3125E-4
126.01	0	0.0025	0.0075	0.0075	0.00375	0.005	0.0025	1.96875E-4
126.02	0.00125	-0.00375	0.005	0.0025	-0.0025	-0.00125	0.0025	2.625E-4
126.03	0	-0.005	0.0075	0.00375	0.00125	0.00375	-0.00125	-1.96875E-4
126.04	0.00125	0	0.0025	0	0.0025	0.00375	0.0025	-1.96875E-4
126.05	0	-0.00375	0	0	0.0025	0.00375	0.00125	-6.5625E-5
126.06	-0.00125	-0.0025	0.005	0.00375	0.00125	-0.00125	0	1.3125E-4
126.07	0	-0.0025	0.00375	0.0025	-0.00125	0.00375	0	-3.9375E-4
126.08	0.00125	-0.0025	0.0025	0.005	0.00125	0.0025	0.00125	1.3125E-4
126.09	0	-0.00125	0.0025	0.00375	0.00125	0.00125	0.0025	3.28125E-4
126.1	-0.00375	-0.0025	0.00375	0.005	0.00125	-0.00125	0.0025	-6.5625E-4
126.11	-0.005	-0.00375	0.0025	0.00125	-0.0025	-0.00125	-0.00375	-4.59375E-4
126.12	0.0025	0.00375	0.0075	0.00375	0.00375	0.00625	0.00125	3.28125E-4
126.13	-0.00375	-0.005	0.0025	-0.0025	0.00125	-0.00375	0	-6.5625E-5
126.14	-0.0025	-0.005	0.0025	0.0025	0.0025	0	0.00125	-1.96875E-4
126.15	-0.0075	-0.005	-0.00375	-0.00125	-0.00125	-0.0025	-0.005	-3.28125E-4
126.16	-0.00375	-0.005	-0.00125	0	-0.0025	0	-0.00375	3.28125E-4
126.17	0.00125	0	0.005	0.00375	0	0.00375	-0.0025	6.5625E-5
126.18	0.00125	-0.00125	0.00625	0.00625	0.0025	0.00375	0.0025	1.3125E-4
126.19	0	-0.00125	0.005	0.005	0.0025	0.0025	0.00125	1.96875E-4
126.2	-0.00125	-0.00375	0.0025	0.00125	0	0	0	-5.25E-4
126.21	-0.005	-0.0025	0.0025	0.00125	0.00125	0.00125	-0.00125	-1.3125E-4
126.22	0.0025	-0.00125	0.0025	0.00375	0.00125	0.00125	0	3.28125E-4
126.23	0	-0.00125	0.00375	0.00375	0.0025	0.0025	0.00375	-1.3125E-4
126.24	0.00125	0.0025	0.005	0.0075	0.0025	0.0025	0.0025	6.5625E-5
126.25	0.00125	-0.00125	0.00375	0.005	0.0025	0.005	0.0025	3.28125E-4
126.26	-0.0075	-0.005	0	0	-0.00125	-0.0025	0.00125	-6.5625E-4
126.27	0	-0.00125	0.00625	0.0025	-0.00125	0	-0.0025	3.28125E-4
126.28	0	0.00125	0.005	0.00125	0	-0.0025	-0.0025	6.5625E-5
126.29	0.00125	-0.005	0.0025	0.00375	0.00125	0.00125	0.0025	-3.9375E-4
126.3	0.005	0.00125	0.0075	0.0075	0.005	0.00875	0.00625	1.96875E-4
126.31	0.00375	0.0025	0.0075	0.00375	0.0025	0.00375	0.005	-3.28125E-4
126.32	0	-0.00125	0.0025	0.00125	0.0025	0.0025	0.00125	-6.5625E-5
126.33	-0.00125	-0.00375	0.00125	0.00125	0.00375	0.00125	-0.00375	6.5625E-5
126.34	-0.00125	-0.0025	0.00375	0.0025	0.0025	0.0025	0.00375	3.28125E-4
126.35	0.0025	-0.00375	0.00625	0.005	0.00125	0.005	0.00125	-3.9375E-4
126.36	-0.0025	-0.005	0.00125	0	-0.00125	-0.00125	-0.00125	6.5625E-5
126.37	0.0025	-0.00125	0.005	0.00125	0.0025	0.00125	0.00125	6.5625E-5
126.38	0.0025	0.00125	0.0025	0.00375	0.005	0.0025	0.00125	2.625E-4
126.39	-0.00375	-0.00375	0	-0.0025	-0.0025	0	-0.005	-1.3125E-4
126.4	0.00125	-0.0025	0.005	0.005	0	0	0	-1.3125E-4
126.41	0	0.00125	0.00875	-0.00125	0.0025	0.00125	0.00125	-2.625E-4
126.42	0.0025	-0.00375	0.0075	0.0025	0.00375	0.00625	0.00125	-4.59375E-4
126.43	0.00125	0.00125	0.00375	0.0025	0.00375	0.005	0.00125	8.53125E-4
126.44	-0.00625	-0.0025	0.0025	-0.0025	-0.00375	0	-0.00375	1.084202E-19
126.45	0	0.00125	0.00125	0.005	0	-0.00125	0.00125	-2.625E-4
126.46	0.00125	0	0.005	0.0075	-0.00125	0.0025	-0.00125	-3.9375E-4
126.47	0.00125	-0.00125	0.005	0	0.0025	0.005	0.00375	-2.625E-4
126.48	-0.0025	-0.00625	0.0025	-0.0025	-0.00125	-0.00125	-0.0025	-3.28125E-4
126.49	0.0025	0.00125	0.01	0.0025	0.005	0.005	0.0025	1.96875E-4
126.5	0	0	0.00625	0.00125	0.00125	0.0025	0.00125	2.625E-4
126.51	0	0.005	0.00375	0.00375	0	0.0025	0.0025	1.96875E-4
126.52	-0.00375	-0.005	-0.0025	0	-0.0025	0	-0.0025	1.3125E-4
126.53	0	-0.0025	-0.00125	0.0025	0.00125	0.00375	0	3.28125E-4
126.54	-0.00125	-0.00125	0.005	0.00375	0.005	0.00375	0.00125	-6.5625E-5
126.55	-0.005	-0.00625	0.00375	-0.00125	-0.00125	-0.00125	-0.00125	1.96875E-4
126.56	-0.00125	-0.00375	0.00125	0	-0.00125	0.00125	0.00125	3.28125E-4
126.57	0.00125	-0.00125	0.0075	0.00375	0.005	0.0075	0.00125	4.59375E-4
126.58	0	-0.0025	0.00125	0.0025	0	-0.00125	-0.00125	6.5625E-5
