2022-11-15 01:16:51.17032	15	15	1	0	1516.01757	1520.69455	1525.94889	1530.76534	1535.81394	1540.78275	1545.81117	1550.77022	1556.06375	1560.69751	1565.79637	1570.73496	1575.70764	1580.72084	1585.68586	1516.16938	1521.28208	1526.11548	1530.99528	1535.81196	1540.99221	1545.96410	1551.10046	1556.07596	1560.83054	1565.83130	1570.80940	1576.00451	1580.98900	1585.95920	1571.95459
2022-11-15 01:16:52.17032	15	15	1	0	1516.01703	1520.69494	1525.94696	1530.76579	1535.81550	1540.78374	1545.81151	1550.77022	1556.06251	1560.69683	1565.80170	1570.73370	1575.70426	1580.72292	1585.68794	1516.17113	1521.28014	1526.11548	1530.99334	1535.81156	1540.99267	1545.96013	1551.09844	1556.07266	1560.82953	1565.83260	1570.81002	1576.00453	1580.98900	1585.95920	1571.95478
2022-11-15 01:16:53.17032	15	15	1	0	1516.01703	1520.69686	1525.95083	1530.76534	1535.81394	1540.78475	1545.81151	1550.77022	1556.06172	1560.69751	1565.79964	1570.73289	1575.70633	1580.72154	1585.68586	1516.16922	1521.28014	1526.11548	1530.99322	1535.80999	1540.99221	1545.96210	1551.09844	1556.07596	1560.83054	1565.83260	1570.80733	1576.00660	1580.98903	1585.95920	1571.95498
2022-11-15 01:16:54.17032	15	15	1	0	1516.01893	1520.69494	1525.94889	1530.76727	1535.81394	1540.78275	1545.81352	1550.77022	1556.06375	1560.69547	1565.79843	1570.73496	1575.70633	1580.72154	1585.68377	1516.17303	1521.28014	1526.11548	1530.99528	1535.80999	1540.99221	1545.96205	1551.09844	1556.07596	1560.83054	1565.83336	1570.80940	1576.00453	1580.98903	1585.95712	1571.95498
2022-11-15 01:16:55.17032	15	15	1	0	1516.01567	1520.69686	1525.94889	1530.76771	1535.81394	1540.78176	1545.81117	1550.76826	1556.06172	1560.69751	1565.79758	1570.73496	1575.70426	1580.72084	1585.68794	1516.16938	1521.28123	1526.11742	1530.99334	1535.80999	1540.99175	1545.96410	1551.09731	1556.07393	1560.83054	1565.83260	1570.80940	1576.00246	1580.98900	1585.95920	1571.95665
2022-11-15 01:16:56.17032	15	15	1	0	1516.01893	1520.69648	1525.94889	1530.76579	1535.81394	1540.78275	1545.81151	1550.77029	1556.06296	1560.69751	1565.79843	1570.73289	1575.70503	1580.71946	1585.68586	1516.17113	1521.28208	1526.11548	1530.99528	1535.80999	1540.99221	1545.96214	1551.09934	1556.07520	1560.83054	1565.83130	1570.80733	1576.00455	1580.98903	1585.95712	1571.95478
2022-11-15 01:16:57.17032	15	15	1	0	1516.01703	1520.69648	1525.94776	1530.76534	1535.81394	1540.78275	1545.81319	1550.76819	1556.06172	1560.69751	1565.79758	1570.73414	1575.70426	1580.72084	1585.68503	1516.17113	1521.28208	1526.11393	1530.99334	1535.80999	1540.99221	1545.96410	1551.10046	1556.07393	1560.83054	1565.83260	1570.80877	1576.00453	1580.98900	1585.95906	1571.95478
2022-11-15 01:16:58.17032	15	15	1	0	1516.01567	1520.69494	1525.94889	1530.76579	1535.81394	1540.78275	1545.81151	1550.77022	1556.06172	1560.69547	1565.79758	1570.73496	1575.70633	1580.71946	1585.68377	1516.16938	1521.27821	1526.11354	1530.99334	1535.80999	1540.99221	1545.96214	1551.10046	1556.07393	1560.83054	1565.83260	1570.80940	1576.00453	1580.98903	1585.95712	1571.95478
2022-11-15 01:16:59.17032	15	15	1	0	1516.01703	1520.69494	1525.94776	1530.76579	1535.81394	1540.78275	1545.81117	1550.77022	1556.06172	1560.69614	1565.79758	1570.73496	1575.70633	1580.71946	1585.68586	1516.17113	1521.28123	1526.11586	1530.99334	1535.80999	1540.99221	1545.96210	1551.09844	1556.07596	1560.82951	1565.83260	1570.80940	1576.00453	1580.98903	1585.95712	1571.95478
2022-11-15 01:17:00.17032	15	15	1	0	1516.01703	1520.69494	1525.94889	1530.76579	1535.81550	1540.78275	1545.81151	1550.76819	1556.06296	1560.69683	1565.79843	1570.73496	1575.70633	1580.72084	1585.68586	1516.17113	1521.28014	1526.11548	1530.99515	1535.81156	1540.99421	1545.96210	1551.09641	1556.07520	1560.82953	1565.83130	1570.80940	1576.00453	1580.98900	1585.95920	1571.95498
2022-11-15 01:17:01.17032	15	15	1	0	1516.01703	1520.69686	1525.94889	1530.76534	1535.81394	1540.78275	1545.81319	1550.76819	1556.06375	1560.69751	1565.80048	1570.73370	1575.70557	1580.72084	1585.68377	1516.17113	1521.27906	1526.11548	1530.99322	1535.80999	1540.99221	1545.96405	1551.09844	1556.07596	1560.83054	1565.83130	1570.80796	1576.00451	1580.98692	1585.95712	1571.95459
2022-11-15 01:17:02.17032	15	15	1	0	1516.01893	1520.69686	1525.94889	1530.76727	1535.81394	1540.78275	1545.81319	1550.77022	1556.06172	1560.69614	1565.79758	1570.73370	1575.70426	1580.72154	1585.68586	1516.17113	1521.28014	1526.11548	1530.99334	1535.80999	1540.99221	1545.96410	1551.10249	1556.07393	1560.82951	1565.83260	1570.81002	1576.00453	1580.98695	1585.95712	1571.95478
2022-11-15 01:17:03.17032	15	15	1	0	1516.01703	1520.69686	1525.95083	1530.76579	1535.81394	1540.78175	1545.81151	1550.77022	1556.06375	1560.69614	1565.79964	1570.73496	1575.70426	1580.72154	1585.68586	1516.17113	1521.28014	1526.11548	1530.99334	1535.80999	1540.99267	1545.96410	1551.09844	1556.07596	1560.83156	1565.83260	1570.80940	1576.00453	1580.98903	1585.95920	1571.95478
2022-11-15 01:17:04.17032	15	15	1	0	1516.01703	1520.69686	1525.94696	1530.76727	1535.81394	1540.78076	1545.81319	1550.77014	1556.06172	1560.69547	1565.79843	1570.73414	1575.70633	1580.72084	1585.68668	1516.17113	1521.28014	1526.11548	1530.99334	1535.80999	1540.99221	1545.96410	1551.09956	1556.07393	1560.83054	1565.83336	1570.80877	1576.00453	1580.98692	1585.95935	1571.95478
2022-11-15 01:17:05.17032	15	15	1	0	1516.01703	1520.69494	1525.95004	1530.76771	1535.81237	1540.78275	1545.81151	1550.77022	1556.06296	1560.69751	1565.79758	1570.73496	1575.70764	1580.72154	1585.68586	1516.16922	1521.28014	1526.11704	1530.99528	1535.81039	1540.99221	1545.96214	1551.09641	1556.07520	1560.83259	1565.83260	1570.80940	1576.00658	1580.98903	1585.95920	1571.95478
2022-11-15 01:17:06.17032	15	15	1	0	1516.01893	1520.69686	1525.94696	1530.76579	1535.81353	1540.78376	1545.81319	1550.76819	1556.06172	1560.69547	1565.79843	1570.73496	1575.70633	1580.72084	1585.68668	1516.17113	1521.28208	1526.11548	1530.99334	1535.80958	1540.99375	1545.96410	1551.09844	1556.07393	1560.83054	1565.83130	1570.80940	1576.00453	1580.98900	1585.95935	1571.95478
2022-11-15 01:17:07.17032	15	15	1	0	1516.01757	1520.69686	1525.94776	1530.76579	1535.81394	1540.78275	1545.81319	1550.77014	1556.06375	1560.69887	1565.79843	1570.73370	1575.70557	1580.72292	1585.68586	1516.17128	1521.28014	1526.11393	1530.99334	1535.80999	1540.99221	1545.96410	1551.09754	1556.07596	1560.83157	1565.83130	1570.81002	1576.00658	1580.99108	1585.95920	1571.95478
2022-11-15 01:17:08.17032	15	15	1	0	1516.01893	1520.69648	1525.94776	1530.76579	1535.81550	1540.78275	1545.81117	1550.77014	1556.06172	1560.69547	1565.79964	1570.73496	1575.70426	1580.72084	1585.68586	1516.17113	1521.28014	1526.11393	1530.99334	1535.81156	1540.99421	1545.96210	1551.09956	1556.07393	1560.83054	1565.83260	1570.80940	1576.00453	1580.99108	1585.95920	1571.95478
2022-11-15 01:17:09.17032	15	15	1	0	1516.01893	1520.69686	1525.94696	1530.76727	1535.81353	1540.78275	1545.81117	1550.77014	1556.06172	1560.69751	1565.79843	1570.73289	1575.70557	1580.72292	1585.68794	1516.17113	1521.28014	1526.11548	1530.99515	1535.81156	1540.99221	1545.96210	1551.09956	1556.07393	1560.83054	1565.83336	1570.80940	1576.00451	1580.98900	1585.95920	1571.95478
2022-11-15 01:17:10.17032	15	15	1	0	1516.01840	1520.69532	1525.94889	1530.76623	1535.81394	1540.78275	1545.81319	1550.77014	1556.06375	1560.69751	1565.79758	1570.73289	1575.70557	1580.72084	1585.68460	1516.17288	1521.27929	1526.11548	1530.99334	1535.80999	1540.99221	1545.96410	1551.09956	1556.07596	1560.83259	1565.83260	1570.80940	1576.00451	1580.98900	1585.95727	1571.95498
2022-11-15 01:17:11.17032	15	15	1	0	1516.01703	1520.69686	1525.94776	1530.76579	1535.81592	1540.78275	1545.81151	1550.77022	1556.06172	1560.69547	1565.79964	1570.73289	1575.70426	1580.72084	1585.68586	1516.16922	1521.27821	1526.11393	1530.99334	1535.81196	1540.99221	1545.96210	1551.09844	1556.07393	1560.83054	1565.83260	1570.80940	1576.00453	1580.98900	1585.95920	1571.95272
2022-11-15 01:17:12.17032	15	15	1	0	1516.01757	1520.69686	1525.94969	1530.76623	1535.81394	1540.78275	1545.81151	1550.77022	1556.06296	1560.69683	1565.79758	1570.73414	1575.70633	1580.71946	1585.68503	1516.17128	1521.28208	1526.11586	1530.99140	1535.81196	1540.99221	1545.96210	1551.09844	1556.07520	1560.83157	1565.83260	1570.81085	1576.00453	1580.98903	1585.95906	1571.95478
