2022-11-15 00:48:19.65793	15	15	1	0	1516.02083	1520.69878	1525.94969	1530.76964	1535.81592	1540.78576	1545.81520	1550.77216	1556.06375	1560.69956	1565.79927	1570.73702	1575.70764	1580.72361	1585.68794	1516.17303	1521.28401	1526.11779	1530.99515	1535.81394	1540.99575	1545.96405	1551.10158	1556.07799	1560.83259	1565.83206	1570.81146	1576.00658	1580.99110	1585.96338	1571.95478
2022-11-15 00:48:20.65793	15	15	1	0	1516.02274	1520.69724	1525.95083	1530.76771	1535.81592	1540.78573	1545.81520	1550.77224	1556.06375	1560.69751	1565.80048	1570.73783	1575.70840	1580.72361	1585.68794	1516.17493	1521.28317	1526.11935	1530.99528	1535.81196	1540.99466	1545.96606	1551.10046	1556.07799	1560.83259	1565.83336	1570.81208	1576.00867	1580.99110	1585.96338	1571.95478
2022-11-15 00:48:21.65793	15	15	1	0	1516.02083	1520.69878	1525.94889	1530.76920	1535.81747	1540.78674	1545.81552	1550.77216	1556.06296	1560.69751	1565.79843	1570.73702	1575.70972	1580.72292	1585.68876	1516.17303	1521.28292	1526.11935	1530.99515	1535.81353	1540.99620	1545.96410	1551.10158	1556.07724	1560.83259	1565.83541	1570.81146	1576.00658	1580.99316	1585.96351	1571.95685
2022-11-15 00:48:22.65793	15	15	1	0	1516.01946	1520.69724	1525.94969	1530.76771	1535.81550	1540.78475	1545.81352	1550.77216	1556.06375	1560.69683	1565.80048	1570.73783	1575.70972	1580.72154	1585.68876	1516.17318	1521.28317	1526.11779	1530.99334	1535.81353	1540.99421	1545.96410	1551.10158	1556.07799	1560.83362	1565.83336	1570.81208	1576.00866	1580.99110	1585.96143	1571.95645
2022-11-15 00:48:23.65793	15	15	1	0	1516.01946	1520.69878	1525.95048	1530.76920	1535.81550	1540.78475	1545.81352	1550.77216	1556.06251	1560.69887	1565.79964	1570.73577	1575.70840	1580.72154	1585.68794	1516.17318	1521.28511	1526.11817	1530.99515	1535.81353	1540.99421	1545.96410	1551.10158	1556.07672	1560.83362	1565.83466	1570.81002	1576.00660	1580.99110	1585.96129	1571.95665
2022-11-15 00:48:24.65793	15	15	1	0	1516.02083	1520.69724	1525.94969	1530.76964	1535.81592	1540.78475	1545.81384	1550.77224	1556.06375	1560.69887	1565.79964	1570.73577	1575.71048	1580.72154	1585.68794	1516.17303	1521.28401	1526.11779	1530.99515	1535.81196	1540.99421	1545.96415	1551.10046	1556.07799	1560.83362	1565.83466	1570.81208	1576.00867	1580.99110	1585.96338	1571.95478
2022-11-15 00:48:25.65793	15	15	1	0	1516.01946	1520.69878	1525.95162	1530.76771	1535.81747	1540.78573	1545.81552	1550.77216	1556.06454	1560.69751	1565.79843	1570.73577	1575.70840	1580.72154	1585.68794	1516.17128	1521.28401	1526.11779	1530.99528	1535.81353	1540.99466	1545.96410	1551.10158	1556.07672	1560.83259	1565.83336	1570.81002	1576.00660	1580.98903	1585.96129	1571.95478
2022-11-15 00:48:26.65793	15	15	1	0	1516.02083	1520.69686	1525.95083	1530.76771	1535.81789	1540.78475	1545.81520	1550.77224	1556.06375	1560.69956	1565.80170	1570.73702	1575.70764	1580.72500	1585.68876	1516.17303	1521.28208	1526.11742	1530.99528	1535.81394	1540.99421	1545.96410	1551.10046	1556.07799	1560.83464	1565.83466	1570.81146	1576.00658	1580.99108	1585.96351	1571.95685
2022-11-15 00:48:27.65793	15	15	1	0	1516.02083	1520.69916	1525.94969	1530.76964	1535.81550	1540.78374	1545.81520	1550.77216	1556.06375	1560.69751	1565.80048	1570.73702	1575.70972	1580.72361	1585.68876	1516.17303	1521.28317	1526.11779	1530.99528	1535.81353	1540.99466	1545.96606	1551.10158	1556.07596	1560.83259	1565.83336	1570.80940	1576.00866	1580.99110	1585.96143	1571.95478
2022-11-15 00:48:28.65793	15	15	1	0	1516.01946	1520.69878	1525.94969	1530.76771	1535.81550	1540.78674	1545.81352	1550.77224	1556.06375	1560.69956	1565.79843	1570.73783	1575.70840	1580.72292	1585.68794	1516.17318	1521.28401	1526.11779	1530.99334	1535.81353	1540.99421	1545.96410	1551.10046	1556.07799	1560.83259	1565.83541	1570.81002	1576.00660	1580.99316	1585.96129	1571.95478
