,6,7,8,9,10
0,18.451833724975586,25.0134220123291,22.97479820251465,19.26383399963379,12.945528984069824
1,10.31902027130127,3.7568881511688232,4.327876567840576,4.755895614624023,3.635427713394165
2,11.046687126159668,7.265294551849365,6.507822036743164,3.4707610607147217,1.5159969329833984
3,12.615166664123535,11.616400718688965,23.53632354736328,8.465354919433594,8.10135555267334
4,17.78852653503418,17.7817325592041,23.24159049987793,17.196699142456055,22.940099716186523
5,6.358328342437744,6.368614196777344,5.208019733428955,5.622620105743408,5.276449203491211
6,10.742571830749512,7.708610534667969,6.392030239105225,7.108307361602783,4.637415409088135
7,7.39358377456665,7.986642360687256,13.08137035369873,5.39348840713501,5.797935962677002
8,7.975209712982178,8.942890167236328,7.903574466705322,13.698304176330566,12.046009063720703
9,41.15403747558594,20.2954044342041,19.622671127319336,19.035547256469727,3.5872395038604736
