,6,7,8,9,10
0,49.385650634765625,36.17605972290039,23.577606201171875,24.18558120727539,18.760780334472656
1,27.10906982421875,354.4110107421875,23.909568786621094,26.757949829101562,26.889978408813477
2,28.827396392822266,32.65361785888672,30.90349578857422,28.94792938232422,31.86658477783203
3,59.40815734863281,65.13748168945312,65.12156677246094,30.27391815185547,31.86913299560547
4,34.790958404541016,37.53900146484375,23.458721160888672,32.1782341003418,25.854019165039062
5,32.277366638183594,27.55951690673828,37.40666580200195,32.81884765625,31.69167709350586
6,65.982177734375,64.38858032226562,33.94352722167969,31.873146057128906,31.77373504638672
7,47.692298889160156,46.28529357910156,45.12095642089844,30.804832458496094,19.529098510742188
8,30.932220458984375,35.679847717285156,23.357227325439453,24.04027557373047,23.806869506835938
9,24.839252471923828,21.56043243408203,19.363258361816406,19.653770446777344,21.50861358642578
