,6,7,8,9,10
0,329.7590637207031,174.89895629882812,80.23408508300781,71.91219329833984,36.10786819458008
1,164.62942504882812,15640.8818359375,82.10295867919922,78.48912811279297,81.36851501464844
2,150.86669921875,158.67471313476562,151.19839477539062,99.20144653320312,114.55992889404297
3,714.7620239257812,719.9485473632812,742.2598876953125,120.44923400878906,124.46822357177734
4,200.04701232910156,258.45343017578125,82.9561538696289,130.22496032714844,80.12380981445312
5,143.64974975585938,126.56681060791016,158.208984375,143.6067352294922,106.68423461914062
6,688.5081787109375,622.404296875,143.83290100097656,132.75450134277344,125.18024444580078
7,341.0617980957031,289.36895751953125,262.32781982421875,116.47966003417969,82.2987060546875
8,227.17825317382812,216.2058563232422,103.48545837402344,76.5597152709961,100.6885986328125
9,84.2810287475586,89.595458984375,80.40513610839844,80.76001739501953,79.85124206542969
