,6,7,8,9,10
0,17.34710121154785,23.550683975219727,22.493881225585938,19.633487701416016,13.837969779968262
1,9.127750396728516,3.4167606830596924,3.6944801807403564,4.21734619140625,3.7874748706817627
2,6.38463830947876,8.796525955200195,9.859476089477539,2.3613107204437256,2.3427603244781494
3,4.392739295959473,5.804512023925781,5.8074421882629395,5.653652191162109,5.801684856414795
4,6.327510833740234,5.727376937866211,7.210227966308594,8.763667106628418,10.068015098571777
5,4.383961200714111,4.364421844482422,3.3274834156036377,3.1238210201263428,3.694537401199341
6,10.810802459716797,9.0304594039917,7.416618347167969,4.09820556640625,3.039497137069702
7,13.403899192810059,6.410770416259766,6.320796966552734,3.0388052463531494,3.183457136154175
8,13.318612098693848,4.634924411773682,5.067651271820068,7.123445987701416,4.357479572296143
9,36.954959869384766,29.917184829711914,32.34389877319336,28.8649845123291,1.8172944784164429
