0,1,x,y
94.4199999999995,613.7300000000323,1200.0,1500.0
93.29000000001031,521.5199999999953,1250.0,1500.0
89.71000000002505,389.75999999998123,1300.0,1500.0
118.27000000000254,503.39999999998497,1350.0,1500.0
118.28000000001282,596.8700000000026,1400.0,1500.0
135.17000000000223,791.4299999999841,1450.0,1500.0
157.53999999997603,934.9099999999667,1500.0,1500.0
121.2200000000152,513.1700000000094,1550.0,1500.0
79.87999999997442,287.2199999999836,1600.0,1500.0
85.550000000012,257.24000000003855,1650.0,1500.0
67.72000000001555,198.960000000028,1700.0,1500.0
58.34999999997592,114.00999999999328,1750.0,1500.0
52.80000000002616,79.87000000003519,1800.0,1500.0
33.860000000025536,69.21000000001953,1850.0,1500.0
30.350000000041177,49.340000000022144,1900.0,1500.0
50.65999999999349,47.57999999995377,1950.0,1500.0
29.030000000034306,33.239999999992165,2000.0,1500.0
20.039999999994507,32.48000000002804,2050.0,1500.0
25.2800000000164,19.039999999996837,2100.0,1500.0
14.070000000003802,8.580000000009136,2150.0,1500.0
9.800000000019793,19.46000000003778,2200.0,1500.0
0.5400000000221894,11.590000000012424,2250.0,1500.0
1.7799999999823513,-7.370000000008758,2300.0,1500.0
-10.320000000021423,-19.96000000001885,2350.0,1500.0
5.230000000011614,-7.540000000005875,2400.0,1500.0
-5.379999999988172,-22.599999999997067,2450.0,1500.0
8.580000000009136,-30.119999999982383,2500.0,1500.0
-0.04000000000559112,-11.870000000016034,2500.0,2100.0
-6.859999999981881,-10.089999999962629,2450.0,2100.0
1.4800000000292357,6.570000000039045,2400.0,2100.0
-8.319999999990557,2.7000000000043656,2350.0,2100.0
11.329999999993845,7.780000000003895,2300.0,2100.0
8.390000000026987,15.579999999992822,2250.0,2100.0
16.52999999997462,36.47000000000844,2200.0,2100.0
22.920000000041796,35.96999999999184,2150.0,2100.0
27.56000000001535,43.540000000028556,2100.0,2100.0
24.80000000002036,68.72000000001321,2050.0,2100.0
33.969999999960976,49.0999999999886,2000.0,2100.0
20.020000000009475,55.03000000000924,1950.0,2100.0
40.32999999999731,92.28000000000236,1900.0,2100.0
51.690000000021996,95.75000000001666,1850.0,2100.0
39.869999999986305,111.48999999999631,1800.0,2100.0
55.920000000000414,124.23999999999324,1750.0,2100.0
60.630000000045925,187.6500000000192,1700.0,2100.0
53.500000000035186,260.34000000002777,1650.0,2100.0
63.4900000000016,232.93999999999926,1600.0,2100.0
60.1299999999938,191.2099999999839,1550.0,2100.0
66.19999999998072,174.24999999999358,1500.0,2100.0
71.14000000001397,284.82000000003893,1450.0,2100.0
77.67999999998665,474.80999999997664,1400.0,2100.0
78.72000000002544,336.8200000000243,1350.0,2100.0
81.25999999997191,229.3799999999635,1300.0,2100.0
72.29999999999848,296.619999999983,1250.0,2100.0
75.55999999997454,431.1999999999827,1200.0,2100.0
83.6400000000026,392.8900000000013,1150.0,2100.0
57.179999999981135,250.50999999997714,1100.0,2100.0
58.300000000031105,232.78000000001242,1050.0,2100.0
61.11000000000644,214.73999999997773,1000.0,2100.0
50.6899999999888,255.8400000000205,950.0,2100.0
40.349999999982344,199.12000000001484,900.0,2100.0
44.79999999997375,127.01999999997327,850.0,2100.0
43.72999999997518,102.38999999998555,800.0,2100.0
46.89000000002608,85.68000000003906,750.0,2100.0
42.39999999995803,78.63999999997873,700.0,2100.0
40.14000000005069,82.81000000003758,650.0,2100.0
28.04999999998614,91.91999999998757,600.0,2100.0
22.580000000012035,63.03000000002612,550.0,2100.0
16.780000000018447,50.75000000001495,500.0,2100.0
8.23000000004015,24.190000000032796,450.0,2100.0
14.539999999989561,26.8000000000157,400.0,2100.0
9.079999999990207,-10.859999999972558,350.0,2100.0
1.1699999999592592,-3.85000000001412,300.0,2100.0
5.039999999993938,10.370000000001767,250.0,2100.0
-13.220000000018217,-30.720000000030723,200.0,2100.0
-15.029999999960353,-37.50999999997617,150.0,2100.0
-25.970000000015148,-60.9500000000196,100.0,2100.0
-2.159999999982176,-17.53999999998257,50.0,2100.0
3.4599999999684883,-3.530000000004918,0.0,2100.0
-3.560000000035757,-4.680000000014672,0.0,2700.0
1.1900000000153454,-6.079999999997199,50.0,2700.0
5.8499999999384045,-5.560000000031096,100.0,2700.0
14.529999999979282,1.5300000000095793,150.0,2700.0
0.26999999999333113,-0.7899999999949614,200.0,2700.0
6.88000000000244,8.189999999999031,250.0,2700.0
10.050000000028092,14.54999999999984,300.0,2700.0
6.390000000031648,5.19000000004155,350.0,2700.0
23.00000000001745,28.839999999981103,400.0,2700.0
14.460000000013906,38.97999999999513,450.0,2700.0
14.629999999975496,34.37999999999164,500.0,2700.0
24.879999999996016,41.58999999997803,550.0,2700.0
27.85000000002924,58.240000000004954,600.0,2700.0
37.850000000005934,68.11999999996488,650.0,2700.0
26.790000000040948,97.23000000001036,700.0,2700.0
40.94999999999516,86.70000000002176,750.0,2700.0
27.400000000028513,89.38000000000557,800.0,2700.0
54.26999999997406,110.77999999997701,850.0,2700.0
43.55000000000331,101.559999999985,900.0,2700.0
52.579999999977645,132.89999999997804,950.0,2700.0
52.69999999999442,219.7100000000063,1000.0,2700.0
46.749999999988745,222.71999999997405,1050.0,2700.0
63.07999999997094,181.43999999999494,1100.0,2700.0
52.43000000000109,208.07000000001352,1150.0,2700.0
51.420000000028665,216.9100000000057,1200.0,2700.0
65.84999999994068,197.0299999999625,1250.0,2700.0
65.6500000000193,212.57999999996002,1300.0,2700.0
56.149999999988154,244.9100000000115,1350.0,2700.0
55.8900000000051,266.7500000000089,1400.0,2700.0
73.60999999999507,240.4900000000154,1450.0,2700.0
55.29999999996704,191.9600000000088,1500.0,2700.0
59.699999999978104,179.05999999996425,1550.0,2700.0
56.06000000000222,187.45000000002676,1600.0,2700.0
33.94000000000119,197.64000000002113,1650.0,2700.0
58.87999999998783,202.36999999998062,1700.0,2700.0
44.62999999997663,205.4599999999951,1750.0,2700.0
64.65999999999639,180.50999999999817,1800.0,2700.0
63.23000000001855,153.85999999999456,1850.0,2700.0
29.29999999999211,98.54000000000696,1900.0,2700.0
49.579999999984636,108.36000000001178,1950.0,2700.0
25.350000000017303,92.5200000000359,2000.0,2700.0
34.320000000001016,84.71000000000117,2050.0,2700.0
35.779999999974166,78.189999999978,2100.0,2700.0
26.069999999975835,61.249999999972715,2150.0,2700.0
25.089999999998724,45.87000000000785,2200.0,2700.0
-3.4799999999890474,27.28999999998649,2250.0,2700.0
13.620000000003074,32.020000000017035,2300.0,2700.0
22.489999999990573,30.420000000006553,2350.0,2700.0
4.3099999999896,10.550000000009163,2400.0,2700.0
-2.6200000000287105,-11.539999999996553,2450.0,2700.0
-2.060000000021489,2.5299999999717215,2500.0,2700.0
