0,x
31.27777777777777,0.0
48.5,5.0
74.22222222222223,10.0
78.88888888888889,15.0
89.33333333333333,20.0
111.88888888888887,25.0
114.22222222222223,30.0
91.38888888888887,35.0
73.33333333333333,40.0
65.94444444444446,45.0
58.72222222222223,50.0
57.61111111111111,55.0
58.666666666666664,60.0
39.166666666666664,65.0
29.777777777777775,70.0
22.611111111111114,75.0
14.555555555555557,80.0
